o_order_id:integer,o_customer_id:integer,o_product_id:integer
72050,78679,282
72051,6246,186
72052,23124,289
72053,9877,513
72054,16297,532
72055,62557,312
72056,50854,502
72057,50770,258
72058,4187,115
72059,31772,109
72060,58248,337
72061,41041,215
72062,5439,386
72063,15632,180
72064,52600,213
72065,81431,382
72066,72145,456
72067,30274,180
72068,51040,138
72069,46593,505
72070,55895,402
72071,45908,272
72072,35218,452
72073,73766,517
72074,36959,500
72075,47171,127
72076,75339,480
72077,24374,290
72078,76933,556
72079,94404,545
72080,71697,442
72081,97215,440
72082,54892,249
72083,13000,408
72084,81783,493
72085,49028,371
72086,56642,180
72087,99290,343
72088,89910,200
72089,48166,351
72090,93758,166
72091,65085,477
72092,34259,212
72093,7549,464
72094,6211,587
72095,58384,234
72096,11102,484
72097,94110,371
72098,86492,119
72099,47691,124
72100,83854,483
72101,26708,414
72102,80160,173
72103,97281,472
72104,76967,325
72105,97800,368
72106,50541,403
72107,3102,598
72108,63542,261
72109,15418,506
72110,2541,355
72111,13320,364
72112,18256,443
72113,5415,355
72114,78518,484
72115,91648,499
72116,43289,439
72117,65091,460
72118,56707,461
72119,17631,331
72120,5785,568
72121,68094,252
72122,16734,228
72123,51547,254
72124,86982,510
72125,40161,104
72126,70232,292
72127,1761,129
72128,62270,240
72129,20783,431
72130,58732,523
72131,25594,362
72132,23499,530
72133,39878,575
72134,28993,448
72135,80360,580
72136,13919,532
72137,96893,590
72138,63207,581
72139,7367,110
72140,35287,288
72141,74566,478
72142,81270,253
72143,7182,199
72144,25914,599
72145,11818,112
72146,19988,508
72147,43118,419
72148,67641,272
72149,28305,212
72150,14573,558
72151,10543,472
72152,398,138
72153,86585,447
72154,73146,519
72155,14647,397
72156,34686,410
72157,76732,543
72158,35581,260
72159,69060,226
72160,77657,451
72161,15437,370
72162,37793,183
72163,15758,180
72164,87222,188
72165,22776,331
72166,88411,567
72167,66600,562
72168,26330,377
72169,43270,447
72170,30637,476
72171,76830,463
72172,72815,173
72173,9913,229
72174,65184,172
72175,3542,176
72176,7054,412
72177,67754,477
72178,37991,239
72179,84369,528
72180,13368,555
72181,88655,552
72182,87808,190
72183,96040,226
72184,66134,503
72185,84536,270
72186,17683,449
72187,10161,356
72188,92510,397
72189,46479,418
72190,42323,497
72191,51417,527
72192,70990,544
72193,66806,353
72194,16762,306
72195,44360,236
72196,63249,256
72197,42634,418
72198,1006,365
72199,71170,524
72200,38647,128
72201,12387,251
72202,28800,527
72203,50595,549
72204,95582,289
72205,12435,399
72206,17034,395
72207,48032,570
72208,37869,200
72209,65668,485
72210,45326,367
72211,26410,390
72212,3765,500
72213,40669,451
72214,94523,468
72215,68619,425
72216,45456,385
72217,58555,580
72218,30537,316
72219,85576,437
72220,58148,249
72221,14297,179
72222,38553,386
72223,6047,397
72224,60895,319
72225,76170,302
72226,74135,470
72227,99976,537
72228,66873,462
72229,4731,569
72230,44282,337
72231,81654,228
72232,52631,453
72233,72948,115
72234,2080,374
72235,8469,128
72236,39588,382
72237,73813,512
72238,42644,126
72239,49067,277
72240,47415,494
72241,25019,192
72242,9194,571
72243,8760,101
72244,25681,495
72245,57242,488
72246,18047,241
72247,88887,145
72248,10494,165
72249,4610,100
72250,73627,103
72251,43133,470
72252,52113,116
72253,26811,376
72254,39120,184
72255,10935,281
72256,22761,236
72257,16746,419
72258,2330,390
72259,27085,447
72260,71249,502
72261,96204,194
72262,47198,292
72263,8611,525
72264,38809,437
72265,44056,241
72266,29485,321
72267,62228,552
72268,7616,586
72269,46239,340
72270,12448,326
72271,71447,137
72272,28523,454
72273,49069,371
72274,60762,215
72275,50108,214
72276,70284,176
72277,27079,233
72278,82507,246
72279,93165,491
72280,95293,276
72281,3403,429
72282,54218,310
72283,22831,201
72284,94308,348
72285,98517,267
72286,91735,569
72287,86656,390
72288,25999,207
72289,69654,259
72290,8993,386
72291,88600,586
72292,21655,308
72293,68061,202
72294,57499,107
72295,72458,283
72296,62366,303
72297,78000,131
72298,81894,100
72299,97666,457
72300,8626,375
72301,87601,199
72302,17451,125
72303,73829,134
72304,37866,301
72305,18011,320
72306,19040,191
72307,42838,128
72308,42853,371
72309,30339,477
72310,82976,431
72311,8589,437
72312,49936,401
72313,94905,488
72314,21077,469
72315,39999,433
72316,4350,435
72317,34246,134
72318,26576,222
72319,25595,507
72320,11375,504
72321,59726,390
72322,38284,570
72323,19433,530
72324,57163,356
72325,20813,154
72326,51024,211
72327,28554,446
72328,98182,494
72329,42875,455
72330,97387,271
72331,74973,164
72332,64284,347
72333,42986,341
72334,83544,213
72335,27797,101
72336,15987,233
72337,3940,445
72338,91322,139
72339,10917,154
72340,92541,144
72341,52495,589
72342,86526,273
72343,88182,589
72344,32853,548
72345,89194,566
72346,88157,297
72347,28365,386
72348,69023,216
72349,4303,216
72350,47864,404
72351,6536,538
72352,2794,579
72353,15057,572
72354,77532,579
72355,47199,220
72356,66735,167
72357,11965,217
72358,24510,354
72359,95909,450
72360,16784,280
72361,45306,291
72362,94782,458
72363,96261,100
72364,57467,297
72365,49930,463
72366,3877,552
72367,78919,276
72368,76359,115
72369,56745,388
72370,8072,376
72371,62602,234
72372,14932,176
72373,34507,571
72374,85956,187
72375,16841,106
72376,6764,517
72377,17407,503
72378,5282,144
72379,35800,372
72380,49830,343
72381,10640,585
72382,76242,594
72383,82054,246
72384,77407,149
72385,62880,257
72386,5873,103
72387,2075,538
72388,20001,435
72389,67116,535
72390,44837,370
72391,73144,495
72392,55677,304
72393,56781,114
72394,9021,166
72395,13179,320
72396,64274,581
72397,61747,235
72398,58515,352
72399,58586,301
72400,50886,200
72401,26313,287
72402,79659,380
72403,24741,119
72404,72681,369
72405,10262,352
72406,77267,148
72407,4582,228
72408,3639,260
72409,15223,144
72410,89059,511
72411,7329,180
72412,10516,116
72413,20168,429
72414,62044,247
72415,67638,332
72416,51919,280
72417,45402,390
72418,59082,132
72419,81212,250
72420,97889,598
72421,43739,156
72422,1892,266
72423,27270,342
72424,30765,423
72425,43603,468
72426,62888,301
72427,3551,554
72428,77055,315
72429,78243,583
72430,90529,164
72431,35951,247
72432,22671,339
72433,22949,525
72434,5763,141
72435,2709,357
72436,41789,113
72437,49521,557
72438,4267,542
72439,1644,379
72440,47988,561
72441,66580,552
72442,53633,139
72443,24584,516
72444,31848,175
72445,89112,489
72446,22327,373
72447,3608,530
72448,8986,358
72449,57504,581
72450,18152,416
72451,49475,346
72452,14288,103
72453,2346,484
72454,32348,270
72455,16877,202
72456,51391,523
72457,84109,470
72458,42336,317
72459,37168,361
72460,61891,116
72461,8986,186
72462,83824,416
72463,6181,434
72464,95107,587
72465,66941,366
72466,75823,430
72467,89243,265
72468,88527,359
72469,71771,172
72470,77867,568
72471,49916,571
72472,80003,128
72473,63571,138
72474,48827,583
72475,28748,478
72476,97315,105
72477,3551,459
72478,12322,351
72479,4299,329
72480,45471,198
72481,73586,180
72482,50539,277
72483,12976,568
72484,23086,593
72485,95736,439
72486,63404,286
72487,6381,266
72488,20756,481
72489,42330,206
72490,95557,445
72491,43312,537
72492,21565,362
72493,29498,488
72494,62816,448
72495,82333,434
72496,99169,242
72497,88913,386
72498,85680,323
72499,790,585
72500,57536,467
72501,45461,147
72502,46164,394
72503,88917,572
72504,67845,598
72505,55511,352
72506,18,335
72507,69134,464
72508,677,448
72509,80190,365
72510,2398,242
72511,43568,486
72512,71487,132
72513,57903,177
72514,91506,450
72515,59746,371
72516,30714,154
72517,96454,565
72518,45685,522
72519,80103,368
72520,60075,270
72521,41500,178
72522,15543,421
72523,52956,303
72524,64046,523
72525,55520,173
72526,97616,108
72527,92727,563
72528,38922,119
72529,70272,577
72530,28902,540
72531,93575,119
72532,41520,201
72533,92735,233
72534,20965,297
72535,99992,450
72536,25434,597
72537,36190,481
72538,86214,279
72539,51598,360
72540,22542,546
72541,81429,433
72542,58635,428
72543,29446,324
72544,16825,300
72545,82296,306
72546,74366,179
72547,26042,215
72548,28661,318
72549,29748,275
72550,38807,270
72551,14683,239
72552,69062,236
72553,14128,204
72554,13685,101
72555,24471,289
72556,5398,593
72557,86319,498
72558,76353,521
72559,14642,117
72560,38750,211
72561,3626,308
72562,6192,345
72563,41774,281
72564,60222,341
72565,83320,314
72566,24287,247
72567,19525,306
72568,50210,483
72569,51112,574
72570,23639,227
72571,45291,145
72572,63388,373
72573,90659,385
72574,12552,138
72575,64174,315
72576,90062,410
72577,63884,510
72578,4591,220
72579,29783,525
72580,29599,391
72581,24609,335
72582,2450,303
72583,20521,291
72584,39074,573
72585,33689,302
72586,95104,453
72587,42110,144
72588,96436,246
72589,57253,589
72590,86771,357
72591,13519,132
72592,81629,196
72593,7761,193
72594,74895,414
72595,62698,389
72596,39243,523
72597,95553,406
72598,5762,210
72599,75899,139
72600,78972,319
72601,41046,305
72602,18340,163
72603,38310,491
72604,11026,147
72605,3753,244
72606,48918,137
72607,27976,407
72608,8574,207
72609,6380,477
72610,50116,110
72611,93147,539
72612,59959,530
72613,88558,383
72614,72805,235
72615,19536,552
72616,57314,236
72617,88277,211
72618,72183,498
72619,52724,197
72620,2057,333
72621,41251,159
72622,30373,578
72623,83885,297
72624,81830,163
72625,62579,438
72626,83874,207
72627,18556,450
72628,45303,268
72629,35738,182
72630,80013,516
72631,77243,312
72632,53000,141
72633,60264,131
72634,40653,288
72635,69918,438
72636,15438,247
72637,93350,154
72638,66356,104
72639,29971,540
72640,32168,349
72641,46904,379
72642,88094,307
72643,1475,394
72644,70590,596
72645,2394,290
72646,62768,248
72647,46673,327
72648,43556,533
72649,39652,595
72650,50907,326
72651,4183,587
72652,51477,526
72653,74024,573
72654,43960,378
72655,64973,535
72656,30425,261
72657,98608,586
72658,79307,217
72659,85348,328
72660,59713,438
72661,24642,532
72662,20481,191
72663,55621,247
72664,66664,521
72665,60030,129
72666,19636,548
72667,46260,335
72668,49009,237
72669,78651,200
72670,41571,502
72671,33776,482
72672,53165,466
72673,4527,433
72674,37020,529
72675,2290,263
72676,20212,455
72677,16678,444
72678,96564,365
72679,18539,490
72680,79816,164
72681,69544,154
72682,84331,367
72683,7560,254
72684,26679,237
72685,33845,438
72686,41131,403
72687,72527,149
72688,77111,333
72689,75657,277
72690,66919,255
72691,27265,247
72692,2634,299
72693,56794,418
72694,54974,186
72695,65784,355
72696,88825,395
72697,15959,322
72698,26646,157
72699,61575,280
72700,4955,170
72701,45992,508
72702,15427,341
72703,84831,133
72704,20909,301
72705,36210,109
72706,79903,566
72707,55078,145
72708,62488,109
72709,90194,497
72710,68113,258
72711,76735,347
72712,7151,450
72713,15103,388
72714,82505,431
72715,1030,394
72716,3536,230
72717,39402,350
72718,57407,368
72719,5299,121
72720,82944,338
72721,28606,379
72722,8665,524
72723,42004,596
72724,66609,206
72725,30690,162
72726,50371,345
72727,34708,557
72728,53278,100
72729,69683,401
72730,77014,242
72731,57625,131
72732,50315,132
72733,76813,395
72734,80755,456
72735,8639,482
72736,6375,386
72737,10817,577
72738,54567,148
72739,53887,296
72740,69419,521
72741,44605,525
72742,84775,203
72743,49260,137
72744,77017,525
72745,89737,590
72746,60594,304
72747,70226,123
72748,33023,274
72749,87750,253
72750,82612,357
72751,87864,390
72752,11284,130
72753,71534,216
72754,92191,254
72755,93340,345
72756,99000,579
72757,98969,570
72758,66353,204
72759,20411,243
72760,56565,486
72761,47092,416
72762,22738,447
72763,68488,582
72764,15266,320
72765,77353,294
72766,59316,208
72767,14513,175
72768,52156,329
72769,4987,236
72770,84051,378
72771,53535,436
72772,94828,511
72773,93800,341
72774,16597,300
72775,1076,363
72776,59078,507
72777,11335,430
72778,56041,353
72779,19372,257
72780,40517,575
72781,28586,267
72782,33353,159
72783,66110,568
72784,73298,196
72785,52635,228
72786,71225,424
72787,98266,531
72788,75452,418
72789,40447,397
72790,16519,187
72791,3307,118
72792,55647,431
72793,92760,482
72794,63275,204
72795,89108,295
72796,87935,319
72797,48444,368
72798,84262,587
72799,51988,470
72800,11595,402
72801,37217,277
72802,8740,476
72803,1316,149
72804,72284,171
72805,58611,235
72806,47292,514
72807,86389,591
72808,16149,510
72809,79385,334
72810,268,314
72811,68051,504
72812,30594,203
72813,60373,520
72814,8991,292
72815,91878,196
72816,42491,445
72817,65570,376
72818,74984,574
72819,50446,147
72820,9696,563
72821,84822,199
72822,45702,435
72823,52261,339
72824,23899,161
72825,62719,592
72826,10880,101
72827,61918,245
72828,29187,440
72829,89736,468
72830,17032,478
72831,72745,218
72832,7893,153
72833,38258,250
72834,25882,542
72835,70446,583
72836,69467,286
72837,68797,561
72838,50843,363
72839,75631,337
72840,37479,140
72841,28670,332
72842,79548,412
72843,13224,513
72844,62741,105
72845,95496,244
72846,54997,170
72847,78512,240
72848,23790,235
72849,97157,418
72850,74028,265
72851,32823,556
72852,66946,570
72853,10172,424
72854,206,358
72855,41416,177
72856,57898,554
72857,68010,592
72858,61458,590
72859,19910,488
72860,25614,235
72861,27659,428
72862,69755,350
72863,12496,527
72864,31418,466
72865,27024,146
72866,96244,325
72867,99006,506
72868,62504,458
72869,70535,353
72870,17011,381
72871,65923,187
72872,6459,332
72873,17399,558
72874,13944,169
72875,51467,147
72876,14335,149
72877,98211,340
72878,78989,595
72879,76380,362
72880,30028,543
72881,29604,348
72882,98789,411
72883,50198,450
72884,50114,408
72885,42193,380
72886,63294,462
72887,41717,483
72888,91596,285
72889,40089,227
72890,85377,532
72891,15083,224
72892,95199,104
72893,45125,431
72894,16798,338
72895,60136,297
72896,6041,406
72897,4568,586
72898,9107,195
72899,50740,183
72900,48516,412
72901,21168,237
72902,580,146
72903,66225,334
72904,39250,370
72905,35300,295
72906,76353,262
72907,99163,301
72908,47232,467
72909,91621,499
72910,37668,157
72911,19305,200
72912,7317,558
72913,13663,344
72914,12658,162
72915,65419,145
72916,20449,395
72917,9879,412
72918,16311,314
72919,95915,179
72920,93984,598
72921,69036,442
72922,21900,113
72923,36046,386
72924,16727,187
72925,84023,298
72926,91699,409
72927,32402,444
72928,46515,507
72929,6413,432
72930,47094,206
72931,93935,420
72932,43534,353
72933,36633,372
72934,41517,104
72935,82328,203
72936,30795,350
72937,2756,127
72938,96919,452
72939,89273,209
72940,47159,579
72941,4751,536
72942,61981,143
72943,92856,316
72944,18760,371
72945,78101,532
72946,39636,556
72947,41077,361
72948,58271,337
72949,88460,134
72950,34233,190
72951,33675,448
72952,8743,429
72953,92546,540
72954,28180,535
72955,29231,136
72956,75381,148
72957,84033,567
72958,54999,181
72959,33902,352
72960,48392,279
72961,21997,153
72962,7454,593
72963,71344,511
72964,20520,532
72965,95330,534
72966,54159,126
72967,76537,508
72968,680,224
72969,86136,463
72970,7545,110
72971,16996,282
72972,97541,393
72973,19457,193
72974,2230,165
72975,4360,485
72976,97190,101
72977,46567,259
72978,11946,543
72979,33877,138
72980,10972,581
72981,27728,492
72982,3075,278
72983,41237,142
72984,28321,407
72985,41371,424
72986,33753,141
72987,7373,432
72988,68570,335
72989,92354,403
72990,83949,349
72991,40891,294
72992,87223,225
72993,37880,410
72994,28843,191
72995,20887,399
72996,67343,285
72997,27370,184
72998,72841,560
72999,63668,323
73000,95431,293
73001,22400,377
73002,53544,420
73003,78365,332
73004,9769,526
73005,10266,345
73006,95055,251
73007,27610,335
73008,68814,210
73009,70644,530
73010,55861,146
73011,61802,257
73012,42743,271
73013,69508,465
73014,75510,294
73015,98217,210
73016,38925,594
73017,72025,324
73018,96762,335
73019,96201,584
73020,76998,297
73021,95291,375
73022,16755,478
73023,35834,536
73024,84897,281
73025,64431,590
73026,68892,526
73027,36451,352
73028,64742,128
73029,25682,184
73030,99260,302
73031,76072,199
73032,12680,367
73033,76251,498
73034,79971,194
73035,74084,500
73036,57092,568
73037,16763,424
73038,99434,385
73039,81998,206
73040,15074,353
73041,37597,107
73042,48437,361
73043,5718,308
73044,75344,547
73045,70632,153
73046,95505,454
73047,90982,366
73048,5612,316
73049,3098,355
73050,279,593
73051,50146,258
73052,75832,412
73053,18860,514
73054,82217,366
73055,33002,348
73056,65125,403
73057,39090,369
73058,21874,253
73059,30421,102
73060,2475,413
73061,95322,323
73062,73576,393
73063,1462,260
73064,59756,440
73065,4682,323
73066,52395,340
73067,22648,444
73068,63062,325
73069,90659,455
73070,56421,332
73071,98915,110
73072,54463,167
73073,47138,123
73074,94217,556
73075,69302,405
73076,46953,157
73077,76699,104
73078,79413,175
73079,7628,404
73080,57213,132
73081,6142,590
73082,66706,239
73083,24506,413
73084,433,438
73085,18548,475
73086,2160,458
73087,87564,281
73088,79844,180
73089,27585,183
73090,7277,517
73091,3597,397
73092,50046,100
73093,71809,378
73094,79949,595
73095,42589,502
73096,3315,523
73097,92428,331
73098,85056,354
73099,89658,597
73100,59006,164
73101,77299,352
73102,99680,498
73103,95546,472
73104,46216,242
73105,42754,507
73106,7442,283
73107,55181,519
73108,76512,186
73109,19582,278
73110,82434,515
73111,58589,242
73112,47841,429
73113,16518,367
73114,28617,597
73115,18510,105
73116,99345,258
73117,89044,276
73118,13832,479
73119,63008,591
73120,71934,242
73121,85371,500
73122,92812,272
73123,82250,113
73124,63745,498
73125,95912,104
73126,8522,374
73127,60414,209
73128,69756,344
73129,38210,182
73130,85217,556
73131,59114,532
73132,48893,577
73133,37259,341
73134,22460,585
73135,32146,558
73136,46651,143
73137,81246,321
73138,14223,559
73139,83033,570
73140,98997,192
73141,305,347
73142,70583,556
73143,48023,598
73144,32696,429
73145,49746,503
73146,19580,535
73147,1889,126
73148,56311,104
73149,79468,480
73150,14161,423
73151,16645,310
73152,27090,314
73153,673,524
73154,75760,319
73155,62573,575
73156,82834,245
73157,6510,513
73158,86431,501
73159,75609,282
73160,85736,307
73161,66604,396
73162,23151,371
73163,71847,332
73164,74035,208
73165,69674,408
73166,15481,475
73167,76717,398
73168,71032,151
73169,3990,407
73170,91041,498
73171,91194,442
73172,69705,117
73173,12019,484
73174,96277,312
73175,18010,175
73176,20449,248
73177,5122,335
73178,35885,590
73179,1649,573
73180,85092,188
73181,59387,112
73182,22090,372
73183,56028,378
73184,11073,485
73185,63154,291
73186,49688,191
73187,56853,454
73188,94769,287
73189,6260,505
73190,32557,151
73191,55437,271
73192,38647,512
73193,90697,373
73194,71146,181
73195,36754,249
73196,70719,385
73197,92017,511
73198,73847,358
73199,55048,535
73200,93633,565
73201,82889,452
73202,10632,274
73203,62001,487
73204,59580,447
73205,48357,243
73206,28476,437
73207,80007,453
73208,76413,280
73209,38357,230
73210,18234,297
73211,21406,252
73212,11544,542
73213,26818,350
73214,66547,397
73215,68165,151
73216,47051,486
73217,50671,142
73218,23845,471
73219,12451,153
73220,5919,179
73221,49114,116
73222,12116,542
73223,55195,386
73224,57064,595
73225,45658,213
73226,60593,528
73227,12938,287
73228,25794,120
73229,72544,113
73230,93109,441
73231,6278,324
73232,31283,456
73233,33464,160
73234,5955,370
73235,50750,273
73236,66734,484
73237,31751,362
73238,70091,422
73239,15326,296
73240,47564,590
73241,74316,475
73242,22595,471
73243,33513,541
73244,75666,475
73245,50656,343
73246,72366,254
73247,34111,506
73248,45615,345
73249,37880,307
73250,33591,358
73251,99799,442
73252,99548,236
73253,27679,418
73254,33236,349
73255,30563,257
73256,13052,425
73257,78750,448
73258,15653,251
73259,60880,182
73260,92475,578
73261,950,194
73262,36243,396
73263,25701,403
73264,87153,558
73265,84386,295
73266,5075,417
73267,33,412
73268,69950,499
73269,16440,280
73270,79011,104
73271,99358,381
73272,7533,563
73273,56070,560
73274,78313,182
73275,9394,354
73276,55506,493
73277,51318,116
73278,73721,171
73279,32715,261
73280,3822,526
73281,75756,540
73282,52557,498
73283,89552,308
73284,13767,316
73285,53508,295
73286,43372,225
73287,4516,362
73288,95378,208
73289,92022,539
73290,68517,306
73291,50052,330
73292,38699,433
73293,95348,430
73294,18707,512
73295,92965,476
73296,43417,542
73297,83336,469
73298,22488,333
73299,61465,189
73300,269,268
73301,74968,113
73302,94627,153
73303,78472,422
73304,25345,225
73305,30276,236
73306,64300,149
73307,2553,385
73308,27386,178
73309,35940,500
73310,25524,457
73311,29736,370
73312,97159,425
73313,74732,136
73314,8424,386
73315,82415,415
73316,24993,287
73317,4521,576
73318,35005,576
73319,19615,464
73320,69995,422
73321,37666,336
73322,33010,177
73323,19205,571
73324,70162,131
73325,49337,173
73326,86418,495
73327,42248,345
73328,94028,177
73329,92010,419
73330,1233,162
73331,19142,303
73332,50778,203
73333,73833,185
73334,33388,258
73335,15932,521
73336,33991,170
73337,56293,567
73338,43563,541
73339,20733,249
73340,15272,225
73341,20841,479
73342,24097,314
73343,7063,572
73344,2171,222
73345,91447,387
73346,6088,467
73347,60819,487
73348,426,595
73349,26989,575
73350,16582,427
73351,15924,267
73352,76839,538
73353,88065,201
73354,63564,480
73355,58516,294
73356,20495,567
73357,13511,252
73358,8051,358
73359,32267,379
73360,64745,337
73361,15559,171
73362,29695,350
73363,51306,173
73364,40966,469
73365,70985,288
73366,40798,440
73367,12505,472
73368,6400,201
73369,66091,578
73370,15815,548
73371,48863,342
73372,25532,457
73373,24902,592
73374,94973,332
73375,77304,239
73376,28362,405
73377,22894,225
73378,50668,455
73379,78814,237
73380,74273,397
73381,93969,202
73382,41800,115
73383,23234,128
73384,66725,275
73385,72981,585
73386,19698,348
73387,28049,210
73388,99779,205
73389,98811,329
73390,60244,546
73391,89105,423
73392,36785,579
73393,23072,183
73394,9186,122
73395,13859,417
73396,1040,176
73397,15064,446
73398,28792,145
73399,28800,141
73400,67724,430
73401,64243,179
73402,8288,507
73403,64926,516
73404,54488,492
73405,17498,550
73406,53515,269
73407,71178,319
73408,19123,299
73409,49457,406
73410,45204,575
73411,86381,275
73412,74759,506
73413,81812,584
73414,7907,267
73415,29865,233
73416,56326,564
73417,22235,584
73418,32229,539
73419,30779,522
73420,10190,457
73421,36344,382
73422,63606,346
73423,36280,527
73424,8676,532
73425,69781,386
73426,43385,411
73427,76561,270
73428,78106,234
73429,84728,183
73430,67675,503
73431,27569,187
73432,62186,157
73433,80608,124
73434,53813,355
73435,72027,316
73436,64985,518
73437,51815,362
73438,36425,315
73439,42990,356
73440,56279,263
73441,19935,570
73442,6434,504
73443,28451,163
73444,23932,156
73445,35831,293
73446,24918,435
73447,69547,491
73448,88650,410
73449,30261,290
73450,27813,375
73451,74771,472
73452,50799,511
73453,87964,529
73454,7864,342
73455,79393,245
73456,27137,199
73457,41125,260
73458,67876,571
73459,46485,388
73460,62305,162
73461,13350,168
73462,34503,389
73463,39755,262
73464,7195,586
73465,44848,127
73466,90759,311
73467,52310,568
73468,86722,485
73469,89194,429
73470,85944,457
73471,99844,499
73472,53782,192
73473,72889,362
73474,69716,521
73475,61982,403
73476,75679,465
73477,55930,445
73478,90338,491
73479,95558,183
73480,15376,538
73481,89667,519
73482,69681,114
73483,69784,143
73484,93287,387
73485,46023,484
73486,64283,446
73487,43435,388
73488,25353,267
73489,84081,593
73490,28581,584
73491,98863,152
73492,51176,375
73493,19237,268
73494,44955,595
73495,64975,378
73496,67422,269
73497,64580,238
73498,15638,122
73499,93678,298
73500,16401,270
73501,25222,407
73502,72247,563
73503,67179,362
73504,85839,248
73505,27007,108
73506,81227,242
73507,78558,557
73508,88177,224
73509,36796,508
73510,81958,287
73511,76730,524
73512,80921,288
73513,13957,340
73514,89418,306
73515,63979,423
73516,28565,146
73517,4026,114
73518,1695,582
73519,66551,236
73520,62972,182
73521,9400,285
73522,36762,389
73523,56831,584
73524,33965,567
73525,23091,350
73526,76248,593
73527,95740,316
73528,1685,371
73529,7131,284
73530,73921,518
73531,69188,252
73532,92583,338
73533,86713,209
73534,88647,373
73535,90628,139
73536,24323,178
73537,44272,358
73538,42822,538
73539,14245,468
73540,87377,293
73541,13598,467
73542,74403,431
73543,80712,494
73544,95653,169
73545,96570,327
73546,20463,250
73547,33292,285
73548,33370,358
73549,47253,364
73550,73443,134
73551,79173,177
73552,2425,295
73553,97467,580
73554,40227,318
73555,64100,334
73556,81457,313
73557,1809,480
73558,26365,508
73559,59763,314
73560,46141,266
73561,3158,269
73562,89065,274
73563,69111,232
73564,23203,519
73565,50563,342
73566,13928,164
73567,94318,156
73568,74129,518
73569,80397,347
73570,80646,596
73571,63056,404
73572,83168,404
73573,58464,360
73574,24697,511
73575,11792,225
73576,63667,136
73577,8131,510
73578,71713,318
73579,76314,475
73580,75062,105
73581,16184,492
73582,26184,214
73583,72308,592
73584,27232,355
73585,26010,195
73586,18274,255
73587,73823,120
73588,72115,186
73589,82366,485
73590,25963,406
73591,51412,362
73592,17465,336
73593,4820,497
73594,27853,194
73595,24040,385
73596,16710,411
73597,98918,550
73598,14777,450
73599,57258,255
73600,17818,445
73601,22517,211
73602,80874,209
73603,28642,498
73604,38206,342
73605,84353,125
73606,63335,456
73607,17746,357
73608,95939,376
73609,62719,356
73610,35552,243
73611,61846,178
73612,70984,566
73613,71650,263
73614,77710,287
73615,34853,463
73616,43795,424
73617,17780,428
73618,29300,244
73619,12143,336
73620,5492,184
73621,2843,570
73622,57666,560
73623,34078,210
73624,5159,204
73625,45687,293
73626,20302,355
73627,29719,175
73628,18704,329
73629,79840,365
73630,51835,385
73631,80760,263
73632,78334,501
73633,79561,166
73634,32852,462
73635,79577,172
73636,76842,365
73637,1602,104
73638,54382,580
73639,36781,398
73640,63575,211
73641,9775,393
73642,68683,167
73643,14656,567
73644,497,433
73645,14547,418
73646,67572,352
73647,63703,495
73648,37744,103
73649,42794,413
73650,47580,214
73651,76181,225
73652,21140,172
73653,31784,133
73654,75201,155
73655,11570,396
73656,51143,482
73657,24380,391
73658,34124,351
73659,91843,594
73660,17600,473
73661,87953,127
73662,23949,543
73663,90295,364
73664,87228,571
73665,63657,304
73666,75841,408
73667,59222,555
73668,30373,418
73669,29026,363
73670,44718,421
73671,29858,552
73672,87373,292
73673,73011,317
73674,27523,499
73675,23095,489
73676,38865,382
73677,29293,591
73678,60379,596
73679,10188,289
73680,86743,125
73681,58779,401
73682,50808,575
73683,4816,103
73684,37490,579
73685,38340,279
73686,31817,370
73687,74192,115
73688,98363,298
73689,40902,393
73690,52806,276
73691,78253,511
73692,23095,411
73693,15994,508
73694,30512,330
73695,59208,490
73696,89205,432
73697,71381,450
73698,63860,361
73699,50136,380
73700,69550,174
73701,75938,225
73702,16902,310
73703,18512,460
73704,96421,439
73705,84138,492
73706,39912,196
73707,81148,512
73708,12999,569
73709,59822,148
73710,70946,257
73711,97409,336
73712,25962,249
73713,69705,539
73714,16937,365
73715,53090,158
73716,45295,472
73717,35216,277
73718,41242,265
73719,93719,475
73720,63137,272
73721,20211,385
73722,91901,140
73723,72853,500
73724,97300,271
73725,93627,116
73726,24836,349
73727,3339,162
73728,1225,307
73729,56044,370
73730,37899,111
73731,7520,218
73732,8007,416
73733,11426,170
73734,12951,475
73735,42648,348
73736,28673,369
73737,14549,326
73738,80441,437
73739,88814,268
73740,42580,574
73741,78518,276
73742,25770,502
73743,75801,280
73744,33511,127
73745,42641,133
73746,2606,463
73747,53864,459
73748,53738,119
73749,6987,538
73750,96979,540
73751,60360,456
73752,41945,553
73753,90372,109
73754,35280,473
73755,442,519
73756,75033,346
73757,48115,380
73758,36552,484
73759,46559,350
73760,77111,132
73761,36302,570
73762,18118,333
73763,32750,557
73764,60237,316
73765,53601,383
73766,61729,404
73767,72890,302
73768,47710,388
73769,48979,559
73770,18583,234
73771,86926,173
73772,3031,406
73773,71335,311
73774,97299,207
73775,31346,421
73776,88686,578
73777,75414,243
73778,98152,169
73779,66757,168
73780,43940,443
73781,96759,401
73782,58741,595
73783,37794,522
73784,58308,523
73785,98904,108
73786,42305,418
73787,89757,466
73788,85827,458
73789,1316,586
73790,13981,243
73791,24517,516
73792,41184,343
73793,57436,324
73794,99655,587
73795,15937,473
73796,86851,234
73797,82592,378
