p_product_id:integer,p_name:string,p_price:double
7694,Product_O993,925.27
7695,Product_P88,929.94
7696,Product_W252,119.89
7697,Product_Q37,287.70
7698,Product_C897,124.42
7699,Product_Q56,448.14
7700,Product_R251,649.65
7701,Product_Q132,564.98
7702,Product_F9,928.91
7703,Product_J579,79.38
7704,Product_Q91,257.13
7705,Product_O155,586.76
7706,Product_O914,618.78
7707,Product_Q457,528.00
7708,Product_K491,553.39
7709,Product_A930,841.14
7710,Product_T572,505.06
7711,Product_C157,841.53
7712,Product_I61,616.03
7713,Product_F322,372.29
7714,Product_X824,856.08
7715,Product_Z637,63.44
7716,Product_S34,638.10
7717,Product_Q867,406.14
7718,Product_E575,55.72
7719,Product_Q90,709.54
7720,Product_V56,862.20
7721,Product_M997,760.08
7722,Product_M496,209.55
7723,Product_K142,258.37
7724,Product_O778,614.49
7725,Product_I658,595.93
7726,Product_F165,872.22
7727,Product_R472,653.28
7728,Product_I224,520.71
7729,Product_N1,472.54
7730,Product_O493,437.09
7731,Product_W937,721.55
7732,Product_B393,343.92
7733,Product_W308,922.06
7734,Product_G402,226.28
7735,Product_Y97,23.24
7736,Product_H39,971.00
7737,Product_E458,941.46
7738,Product_U251,627.33
7739,Product_Z922,320.17
7740,Product_G506,512.69
7741,Product_Y181,38.33
7742,Product_M282,649.65
7743,Product_X10,12.58
7744,Product_B427,469.20
7745,Product_U916,787.41
7746,Product_H335,641.76
7747,Product_E84,899.05
7748,Product_H266,541.18
7749,Product_Z344,191.90
7750,Product_T458,237.62
7751,Product_T847,332.17
7752,Product_R511,512.98
7753,Product_P74,961.14
7754,Product_H260,678.15
7755,Product_T532,500.39
7756,Product_J740,163.11
7757,Product_T67,803.60
7758,Product_B437,111.06
7759,Product_Y12,483.82
7760,Product_M472,283.82
7761,Product_U986,251.73
7762,Product_T990,420.17
7763,Product_G582,339.12
7764,Product_G628,219.61
7765,Product_Q64,482.70
7766,Product_D719,822.34
7767,Product_M356,186.51
7768,Product_Z624,451.72
7769,Product_A734,466.59
7770,Product_F57,248.20
7771,Product_T598,288.84
7772,Product_K574,193.32
7773,Product_I364,50.93
7774,Product_B117,79.81
7775,Product_A413,440.78
7776,Product_Y957,997.45
7777,Product_Y714,988.31
7778,Product_L946,56.36
7779,Product_K536,203.31
7780,Product_Q735,897.49
7781,Product_R218,140.86
7782,Product_G362,206.14
7783,Product_F761,776.14
7784,Product_Q651,477.18
7785,Product_R396,33.34
7786,Product_P268,130.79
7787,Product_U367,638.61
7788,Product_T890,934.94
7789,Product_B520,793.66
7790,Product_I490,85.22
7791,Product_D484,106.59
7792,Product_S532,194.58
7793,Product_T254,137.52
7794,Product_N387,624.04
7795,Product_P545,500.80
7796,Product_J275,292.06
7797,Product_A192,581.11
7798,Product_C921,802.91
7799,Product_J60,699.26
7800,Product_N390,905.45
7801,Product_T909,543.39
7802,Product_M428,120.80
7803,Product_B63,34.19
7804,Product_T550,672.76
7805,Product_D455,697.03
7806,Product_R964,726.39
7807,Product_Z91,901.08
7808,Product_A756,469.73
7809,Product_B197,744.42
7810,Product_K10,719.73
7811,Product_U920,735.24
7812,Product_W80,97.35
7813,Product_Y937,652.98
7814,Product_L606,317.30
7815,Product_I775,878.58
7816,Product_S195,866.03
7817,Product_L850,831.00
7818,Product_I441,326.59
7819,Product_M447,706.96
7820,Product_N924,81.41
7821,Product_B602,923.35
7822,Product_R251,343.52
7823,Product_M505,85.75
7824,Product_U173,313.56
7825,Product_V704,123.32
7826,Product_F45,373.51
7827,Product_U351,799.01
7828,Product_X510,149.60
7829,Product_H821,164.77
7830,Product_S871,914.75
7831,Product_A920,814.99
7832,Product_Y32,696.58
7833,Product_J922,526.07
7834,Product_T763,749.50
7835,Product_A453,248.24
7836,Product_L779,969.46
7837,Product_U263,374.81
7838,Product_F863,846.72
7839,Product_T135,506.14
7840,Product_I943,96.28
7841,Product_I525,249.92
7842,Product_D902,257.18
7843,Product_I181,135.00
7844,Product_D230,760.14
7845,Product_A684,685.07
7846,Product_X670,819.13
7847,Product_H897,38.66
7848,Product_C447,625.15
7849,Product_G269,174.96
7850,Product_W850,120.72
7851,Product_O763,299.82
7852,Product_M163,321.08
7853,Product_N424,83.60
7854,Product_F705,922.34
7855,Product_K515,781.77
7856,Product_Z851,378.73
7857,Product_J605,580.86
7858,Product_R11,149.96
7859,Product_G362,115.91
7860,Product_Z527,345.73
7861,Product_Z862,651.65
7862,Product_O794,17.73
7863,Product_B881,797.80
7864,Product_T503,689.96
7865,Product_R699,618.91
7866,Product_Z462,925.80
7867,Product_F671,642.01
7868,Product_J772,425.13
7869,Product_S580,919.72
7870,Product_S927,376.78
7871,Product_U918,593.53
7872,Product_R111,470.83
7873,Product_O577,30.88
7874,Product_F942,621.71
7875,Product_F854,731.03
7876,Product_H912,236.51
7877,Product_E68,628.02
7878,Product_K355,273.88
7879,Product_B592,104.72
7880,Product_I456,906.65
7881,Product_L876,639.78
7882,Product_A288,816.55
7883,Product_O187,459.15
7884,Product_D471,441.83
7885,Product_E723,556.17
7886,Product_B811,767.82
7887,Product_G169,278.61
7888,Product_J389,207.63
7889,Product_K944,187.37
7890,Product_O126,13.57
7891,Product_I50,490.54
7892,Product_Q507,821.30
7893,Product_Q644,887.34
7894,Product_D546,437.01
7895,Product_R510,839.58
7896,Product_L930,693.05
7897,Product_P312,793.52
7898,Product_E310,110.53
7899,Product_V318,842.68
7900,Product_Z18,96.85
7901,Product_Q405,581.66
7902,Product_J796,343.41
7903,Product_M963,672.90
7904,Product_C596,982.79
7905,Product_A642,852.49
7906,Product_X795,576.20
7907,Product_C756,537.27
7908,Product_T575,910.55
7909,Product_Q512,233.96
7910,Product_J645,910.19
7911,Product_Z819,331.50
7912,Product_Z469,521.39
7913,Product_P384,560.92
7914,Product_X722,627.92
7915,Product_M808,611.68
7916,Product_L823,653.00
7917,Product_E490,990.88
7918,Product_N74,118.03
7919,Product_F28,230.91
7920,Product_G27,99.57
7921,Product_R807,782.76
7922,Product_V238,995.46
7923,Product_D390,96.03
7924,Product_H28,316.69
7925,Product_Z655,22.32
7926,Product_M718,445.24
7927,Product_C744,967.23
7928,Product_H130,848.13
7929,Product_K554,696.01
7930,Product_P819,816.03
7931,Product_S433,300.86
7932,Product_I844,189.30
7933,Product_P746,862.18
7934,Product_V205,296.48
7935,Product_K859,313.18
7936,Product_G284,219.41
7937,Product_Y455,656.20
7938,Product_U797,55.59
7939,Product_E783,90.34
7940,Product_N546,702.00
7941,Product_M888,503.48
7942,Product_Q627,115.28
7943,Product_T723,257.31
7944,Product_Y911,301.14
7945,Product_P864,871.90
7946,Product_Q920,31.23
7947,Product_R26,456.13
7948,Product_V115,17.65
7949,Product_E773,272.80
7950,Product_L941,905.20
7951,Product_D651,821.19
7952,Product_D990,247.82
7953,Product_X74,346.86
7954,Product_T417,549.92
7955,Product_I550,76.77
7956,Product_T738,734.02
7957,Product_V525,389.06
7958,Product_E966,604.78
7959,Product_J222,949.76
7960,Product_F822,54.50
7961,Product_W681,544.14
7962,Product_G555,98.35
7963,Product_A185,177.67
7964,Product_Q579,456.94
7965,Product_M660,481.63
7966,Product_C202,691.09
7967,Product_L313,39.77
7968,Product_Q834,328.01
7969,Product_T184,406.97
7970,Product_F411,569.06
7971,Product_R485,376.70
7972,Product_O898,398.41
7973,Product_N613,622.75
7974,Product_O598,737.15
7975,Product_V672,601.22
7976,Product_C486,530.74
7977,Product_I605,61.54
7978,Product_Y556,187.70
7979,Product_J184,860.39
7980,Product_U380,814.69
7981,Product_V254,399.39
7982,Product_E133,227.85
7983,Product_X526,667.02
7984,Product_Q110,151.78
7985,Product_H106,826.53
7986,Product_G474,876.58
7987,Product_C284,495.62
7988,Product_R52,609.33
7989,Product_P425,479.27
7990,Product_S411,209.80
7991,Product_A272,205.60
7992,Product_O791,330.61
7993,Product_S452,44.56
7994,Product_E657,849.42
7995,Product_K205,282.02
7996,Product_C174,606.17
7997,Product_I531,236.39
7998,Product_M956,319.75
7999,Product_K531,251.71
8000,Product_N587,488.14
8001,Product_H230,40.40
8002,Product_U93,652.23
8003,Product_G873,759.89
8004,Product_U367,97.33
8005,Product_S631,840.81
8006,Product_L981,596.74
8007,Product_S296,200.25
8008,Product_G801,360.32
8009,Product_J38,21.11
8010,Product_G123,375.52
8011,Product_W314,798.66
8012,Product_N1,31.07
8013,Product_A42,447.74
8014,Product_K449,653.01
8015,Product_T462,688.21
8016,Product_W578,999.19
8017,Product_K782,122.92
8018,Product_N222,412.61
8019,Product_Q261,241.06
8020,Product_U483,464.73
8021,Product_K801,791.05
8022,Product_Z556,658.58
8023,Product_P64,679.66
8024,Product_U100,286.32
8025,Product_U171,279.97
8026,Product_D283,319.24
8027,Product_C982,957.76
8028,Product_M662,697.57
8029,Product_K166,926.06
8030,Product_Q675,674.56
8031,Product_A913,138.89
8032,Product_A978,283.76
8033,Product_B505,349.96
8034,Product_M565,229.35
8035,Product_V41,867.66
8036,Product_Y104,598.52
8037,Product_M157,396.64
8038,Product_K545,810.16
8039,Product_H478,866.57
8040,Product_J120,187.51
8041,Product_X131,11.54
8042,Product_I160,372.06
8043,Product_T825,228.71
8044,Product_F171,654.01
8045,Product_B668,441.73
8046,Product_T634,718.41
8047,Product_U35,54.03
8048,Product_P162,128.31
8049,Product_W543,908.59
8050,Product_Q184,174.86
8051,Product_H763,894.43
8052,Product_E798,240.67
8053,Product_J957,766.12
8054,Product_E562,905.60
8055,Product_D475,810.64
8056,Product_K309,475.04
8057,Product_L23,646.30
8058,Product_Y593,418.08
8059,Product_M603,20.85
8060,Product_N666,558.02
8061,Product_R133,290.60
8062,Product_E470,409.42
8063,Product_E740,559.23
8064,Product_O500,105.47
8065,Product_W768,914.13
8066,Product_V560,25.47
8067,Product_H565,499.19
8068,Product_F5,836.11
8069,Product_V664,396.45
8070,Product_F209,250.85
8071,Product_B736,364.64
8072,Product_L340,79.55
8073,Product_P782,530.57
8074,Product_W696,856.03
8075,Product_J836,989.02
8076,Product_F218,193.15
8077,Product_Z761,269.22
8078,Product_U591,284.66
8079,Product_W516,50.33
8080,Product_W480,340.08
8081,Product_L76,634.76
8082,Product_Q318,202.13
8083,Product_U70,697.07
8084,Product_L829,688.04
8085,Product_Y206,676.95
8086,Product_I292,833.78
8087,Product_G955,388.10
8088,Product_P339,825.92
8089,Product_V111,739.92
8090,Product_T500,198.67
8091,Product_B981,586.59
8092,Product_Y27,182.97
8093,Product_V505,837.57
8094,Product_A813,692.20
8095,Product_P211,975.84
8096,Product_Q932,562.64
8097,Product_N483,993.64
8098,Product_K808,978.63
8099,Product_U190,522.30
8100,Product_Y815,260.83
8101,Product_Q623,750.80
8102,Product_F965,901.74
8103,Product_J678,238.46
8104,Product_V92,175.56
8105,Product_C500,249.99
8106,Product_R533,839.72
8107,Product_X220,765.98
8108,Product_E709,982.74
8109,Product_Y100,579.26
8110,Product_S897,937.44
8111,Product_B617,26.81
8112,Product_T97,400.36
8113,Product_K6,348.47
8114,Product_C720,947.27
8115,Product_O501,397.53
8116,Product_I801,800.41
8117,Product_K499,543.99
8118,Product_P939,666.65
8119,Product_W448,459.74
8120,Product_Y982,56.09
8121,Product_B148,264.83
8122,Product_X644,218.35
8123,Product_C59,86.74
8124,Product_S608,138.54
8125,Product_W785,839.28
8126,Product_H513,656.92
8127,Product_Q135,354.26
8128,Product_T728,905.63
8129,Product_O635,428.63
8130,Product_W133,682.07
8131,Product_P219,800.58
8132,Product_R341,232.14
8133,Product_H491,81.83
8134,Product_U390,337.51
8135,Product_S169,768.72
8136,Product_J17,98.67
8137,Product_X399,872.78
8138,Product_A751,51.10
8139,Product_T345,921.07
8140,Product_V316,683.86
8141,Product_J698,709.23
8142,Product_Y15,449.66
8143,Product_Y531,274.13
8144,Product_D807,392.07
8145,Product_N284,639.75
8146,Product_V247,709.44
8147,Product_I752,188.76
8148,Product_P378,196.20
8149,Product_N173,42.86
8150,Product_L591,380.55
8151,Product_A433,268.56
8152,Product_O61,32.75
8153,Product_J846,919.80
8154,Product_C144,961.32
8155,Product_O390,76.81
8156,Product_R810,973.78
8157,Product_H766,180.01
8158,Product_S818,775.96
8159,Product_W671,39.62
8160,Product_I0,417.99
8161,Product_K288,535.84
8162,Product_S374,716.40
8163,Product_Q149,100.62
8164,Product_T376,460.47
8165,Product_P451,580.41
8166,Product_I452,46.71
8167,Product_D592,880.00
8168,Product_E923,348.26
8169,Product_J287,110.32
8170,Product_Y165,326.11
8171,Product_Z58,458.06
8172,Product_Q736,606.56
8173,Product_E38,572.08
8174,Product_G458,113.72
8175,Product_V914,941.15
8176,Product_S786,137.42
8177,Product_U527,558.84
8178,Product_D730,986.25
8179,Product_X584,605.28
8180,Product_Q287,510.88
8181,Product_Q579,391.50
8182,Product_V983,106.80
8183,Product_K671,130.01
8184,Product_K409,235.45
8185,Product_W956,365.61
8186,Product_N576,270.77
8187,Product_P173,203.14
8188,Product_I784,652.81
8189,Product_F48,263.16
8190,Product_Q687,292.24
8191,Product_G612,693.79
8192,Product_C381,798.62
8193,Product_P457,55.78
8194,Product_V251,121.78
8195,Product_E115,949.18
8196,Product_G151,399.35
8197,Product_B399,983.37
8198,Product_C190,883.99
8199,Product_J668,27.94
8200,Product_H648,722.09
8201,Product_H3,499.59
8202,Product_K360,70.75
8203,Product_A727,880.19
8204,Product_P497,172.08
8205,Product_I917,563.47
8206,Product_J57,193.60
8207,Product_G981,952.11
8208,Product_H457,590.06
8209,Product_K54,493.35
8210,Product_T378,935.96
8211,Product_Q213,450.39
8212,Product_K833,849.12
8213,Product_G182,297.40
8214,Product_Y123,533.91
8215,Product_P537,349.22
8216,Product_M617,138.24
8217,Product_J902,52.23
8218,Product_J725,681.10
8219,Product_R57,90.16
8220,Product_R3,897.03
8221,Product_X894,948.47
8222,Product_W248,591.40
8223,Product_O829,222.64
8224,Product_E830,623.96
8225,Product_C615,999.97
8226,Product_M229,750.13
8227,Product_F878,630.38
8228,Product_J555,637.67
8229,Product_M40,440.64
8230,Product_S709,502.24
8231,Product_B13,86.46
8232,Product_N283,718.53
8233,Product_M108,400.34
8234,Product_N383,603.36
8235,Product_W281,157.37
8236,Product_Z174,285.03
8237,Product_Z682,479.02
8238,Product_R421,327.13
8239,Product_W844,883.78
8240,Product_G708,277.27
8241,Product_G930,95.46
8242,Product_P158,749.69
8243,Product_Y702,663.34
8244,Product_E407,167.04
8245,Product_S246,814.74
8246,Product_R452,339.74
8247,Product_J64,138.18
8248,Product_L310,601.85
8249,Product_V229,175.97
8250,Product_V558,910.09
8251,Product_F9,237.54
8252,Product_X418,657.31
8253,Product_W160,459.18
8254,Product_B718,653.98
8255,Product_I907,613.19
8256,Product_T204,700.19
8257,Product_O265,638.06
8258,Product_C972,737.30
8259,Product_Q509,992.91
8260,Product_V403,331.80
8261,Product_U166,402.47
8262,Product_I208,684.85
8263,Product_I658,304.92
8264,Product_B26,928.71
8265,Product_F921,832.26
8266,Product_E667,616.73
8267,Product_L896,553.34
8268,Product_M959,765.57
8269,Product_O722,411.41
8270,Product_F149,918.14
8271,Product_D496,892.71
8272,Product_Q404,652.17
8273,Product_X2,169.11
8274,Product_W847,73.57
8275,Product_I244,266.53
8276,Product_F409,644.35
8277,Product_J465,301.65
8278,Product_Z57,553.72
8279,Product_T627,492.92
8280,Product_D951,315.89
8281,Product_U880,576.73
8282,Product_P684,221.10
8283,Product_H822,937.41
8284,Product_F622,476.15
8285,Product_D335,239.27
8286,Product_D265,427.63
8287,Product_N885,910.78
8288,Product_X62,505.43
8289,Product_U743,315.08
8290,Product_W671,845.25
8291,Product_V785,437.18
8292,Product_Z192,577.83
8293,Product_V104,566.63
8294,Product_B144,817.83
8295,Product_T907,185.30
8296,Product_Q645,468.76
8297,Product_E563,432.21
8298,Product_W299,540.32
8299,Product_K683,612.90
8300,Product_K469,751.61
8301,Product_H352,657.66
8302,Product_C106,568.64
8303,Product_G961,622.35
8304,Product_J897,555.92
8305,Product_C887,597.21
8306,Product_Z948,390.95
8307,Product_R958,232.69
8308,Product_S704,166.53
8309,Product_Y418,267.31
8310,Product_Z835,999.00
8311,Product_W634,140.70
8312,Product_V413,161.03
8313,Product_D0,645.12
8314,Product_G215,805.26
8315,Product_J391,201.51
8316,Product_U822,909.91
8317,Product_P987,900.56
8318,Product_K816,239.30
8319,Product_P948,96.28
8320,Product_I997,571.88
8321,Product_O850,408.58
8322,Product_S151,904.28
8323,Product_N874,752.52
8324,Product_F370,853.73
8325,Product_E351,765.55
8326,Product_X684,272.02
8327,Product_T561,379.44
8328,Product_A509,351.96
8329,Product_X993,311.37
8330,Product_M776,962.47
8331,Product_M786,19.03
8332,Product_Y664,90.99
8333,Product_N9,636.24
8334,Product_R467,441.04
8335,Product_R166,100.29
8336,Product_Y2,579.84
8337,Product_E64,248.75
8338,Product_P558,474.59
8339,Product_M468,422.05
8340,Product_M188,647.07
8341,Product_M895,329.21
8342,Product_G409,694.67
8343,Product_H270,397.19
8344,Product_U839,641.18
8345,Product_E509,219.68
8346,Product_C38,263.65
8347,Product_M812,598.39
8348,Product_E243,950.96
8349,Product_P691,149.98
8350,Product_Z683,207.39
8351,Product_U759,953.30
8352,Product_H32,908.08
8353,Product_N538,235.83
8354,Product_C435,215.15
8355,Product_Q22,94.38
8356,Product_G495,411.51
8357,Product_R962,873.55
8358,Product_T332,785.30
8359,Product_C67,616.16
8360,Product_S282,920.92
8361,Product_D996,992.46
8362,Product_Z921,62.55
8363,Product_G662,490.17
8364,Product_P303,733.67
8365,Product_Q784,774.31
8366,Product_G401,700.30
8367,Product_H95,635.42
8368,Product_F343,497.68
8369,Product_W862,846.09
8370,Product_A932,748.84
8371,Product_N759,479.59
8372,Product_S4,509.61
8373,Product_I592,100.28
8374,Product_L940,237.92
8375,Product_K775,123.68
8376,Product_V157,305.73
8377,Product_C254,484.10
8378,Product_Y217,919.47
8379,Product_L15,250.63
8380,Product_K748,409.89
8381,Product_I127,616.72
8382,Product_U667,643.97
8383,Product_N559,75.32
8384,Product_Z840,411.01
8385,Product_Z6,931.04
8386,Product_P907,921.34
8387,Product_T952,811.52
8388,Product_I514,659.49
8389,Product_S945,714.00
8390,Product_N90,924.75
8391,Product_Q98,598.48
8392,Product_Y194,269.79
8393,Product_Z275,336.89
8394,Product_E103,943.15
8395,Product_A118,737.31
8396,Product_E218,203.91
8397,Product_V914,434.89
8398,Product_O523,916.14
8399,Product_V125,765.14
8400,Product_X737,657.75
8401,Product_F849,932.07
8402,Product_J591,721.83
8403,Product_S47,732.13
8404,Product_Z353,40.15
8405,Product_K446,86.14
8406,Product_X44,226.27
8407,Product_U244,584.24
8408,Product_P649,111.64
8409,Product_Z939,904.33
8410,Product_A25,320.26
8411,Product_F501,661.99
8412,Product_M58,317.68
8413,Product_J416,849.41
8414,Product_F328,476.95
8415,Product_N91,642.92
8416,Product_Z364,238.36
8417,Product_J38,402.50
8418,Product_V232,491.18
8419,Product_K190,443.18
8420,Product_O153,614.39
8421,Product_M894,956.52
8422,Product_W963,448.84
8423,Product_G405,900.83
8424,Product_N560,586.45
8425,Product_C734,381.99
8426,Product_W745,152.30
8427,Product_R115,331.27
8428,Product_S474,912.46
8429,Product_Y426,794.03
8430,Product_Z114,465.23
8431,Product_Y712,122.51
8432,Product_Y944,405.13
8433,Product_H815,727.22
8434,Product_Y943,377.65
8435,Product_I579,115.61
8436,Product_M762,799.20
8437,Product_R432,602.23
8438,Product_T952,669.70
8439,Product_H614,402.92
8440,Product_T752,855.74
8441,Product_M573,125.85
8442,Product_P990,550.08
8443,Product_B337,684.59
8444,Product_N796,357.91
8445,Product_R158,173.35
8446,Product_H441,622.31
8447,Product_F756,450.97
8448,Product_C573,250.65
8449,Product_Q987,169.79
8450,Product_E514,40.06
8451,Product_I112,536.27
8452,Product_Y252,273.60
8453,Product_E430,54.18
8454,Product_E185,709.62
8455,Product_N693,896.19
8456,Product_G42,634.67
8457,Product_N631,318.15
8458,Product_A783,955.63
8459,Product_H637,599.79
8460,Product_S935,658.77
8461,Product_G165,788.04
8462,Product_Y277,913.37
8463,Product_Q375,333.48
8464,Product_R883,463.85
8465,Product_S227,56.98
8466,Product_K442,578.53
8467,Product_W268,42.24
8468,Product_O247,84.05
8469,Product_F791,691.03
8470,Product_O376,402.89
8471,Product_E644,420.95
8472,Product_J284,606.81
8473,Product_J99,830.78
8474,Product_T518,711.67
8475,Product_W944,386.14
8476,Product_L226,258.93
8477,Product_X472,577.62
8478,Product_N622,426.22
8479,Product_Y185,725.78
8480,Product_J82,403.48
8481,Product_J573,320.96
8482,Product_R512,772.63
8483,Product_T983,612.57
8484,Product_I516,27.31
8485,Product_H843,90.67
8486,Product_M428,104.93
8487,Product_O66,643.31
8488,Product_E56,116.34
8489,Product_Z147,356.06
8490,Product_B699,868.55
8491,Product_Z195,574.83
8492,Product_P71,953.13
8493,Product_B845,980.63
8494,Product_Y213,477.66
8495,Product_K850,964.05
8496,Product_Y850,369.11
8497,Product_B850,238.83
8498,Product_I755,497.09
8499,Product_P841,347.65
8500,Product_W473,240.86
8501,Product_N826,999.22
8502,Product_V725,457.36
8503,Product_Z367,633.89
8504,Product_G709,57.86
8505,Product_B494,735.15
8506,Product_J708,298.68
8507,Product_S980,957.08
8508,Product_H950,196.05
8509,Product_B982,682.36
8510,Product_C432,47.27
8511,Product_F747,92.34
8512,Product_N260,159.66
8513,Product_W107,409.75
8514,Product_R154,424.97
8515,Product_O290,55.90
8516,Product_V840,70.73
8517,Product_B773,747.48
8518,Product_U963,420.55
8519,Product_V715,793.90
8520,Product_W395,73.61
8521,Product_E844,643.85
8522,Product_M914,968.48
8523,Product_S109,859.64
8524,Product_A181,488.92
8525,Product_O82,500.11
8526,Product_G377,368.72
8527,Product_Q666,417.46
8528,Product_Y86,849.39
8529,Product_W799,29.53
8530,Product_B727,988.42
8531,Product_M10,188.15
8532,Product_L376,156.92
8533,Product_A946,714.91
8534,Product_F966,503.71
8535,Product_D70,98.86
8536,Product_Y890,948.25
8537,Product_J46,416.01
8538,Product_P262,587.82
8539,Product_O189,657.82
8540,Product_R173,203.72
8541,Product_B617,595.89
8542,Product_B999,858.64
8543,Product_H417,421.45
8544,Product_X202,871.43
8545,Product_C998,352.73
8546,Product_N106,596.78
8547,Product_R490,989.34
8548,Product_T713,806.26
8549,Product_P659,201.11
8550,Product_D935,302.42
8551,Product_S960,519.77
8552,Product_P738,321.10
8553,Product_M290,184.31
8554,Product_K311,356.98
8555,Product_D604,566.04
8556,Product_U303,494.74
8557,Product_B731,906.62
8558,Product_O994,242.88
8559,Product_B239,791.40
8560,Product_V175,268.73
8561,Product_D215,482.27
8562,Product_J441,42.36
8563,Product_W680,917.87
8564,Product_N267,612.80
8565,Product_B591,444.79
8566,Product_F140,243.75
8567,Product_Q337,801.72
8568,Product_G660,525.91
8569,Product_G802,248.66
8570,Product_Y948,91.07
8571,Product_A330,665.87
8572,Product_E634,577.75
8573,Product_U185,831.92
8574,Product_P770,900.33
8575,Product_Z932,796.95
8576,Product_M133,242.64
8577,Product_J381,336.51
8578,Product_S221,223.57
8579,Product_P694,262.36
8580,Product_Q838,275.69
8581,Product_Z22,970.25
8582,Product_X407,608.80
8583,Product_S234,390.10
8584,Product_D518,838.11
8585,Product_I508,702.05
8586,Product_S903,521.98
8587,Product_F440,191.56
8588,Product_O677,186.62
8589,Product_V929,159.26
8590,Product_E567,584.30
8591,Product_O208,855.15
8592,Product_K428,968.86
8593,Product_P725,893.87
8594,Product_I887,115.65
8595,Product_I579,55.95
8596,Product_A755,724.54
8597,Product_J680,141.34
8598,Product_Q927,802.75
8599,Product_H738,634.23
8600,Product_P442,859.54
8601,Product_U554,313.85
8602,Product_Y575,897.85
8603,Product_P276,33.08
8604,Product_H290,297.46
8605,Product_V821,236.75
8606,Product_O841,231.28
8607,Product_G475,392.90
8608,Product_X732,650.96
8609,Product_O104,724.92
8610,Product_J173,928.84
8611,Product_E303,248.08
8612,Product_L944,502.36
8613,Product_C853,912.96
8614,Product_H99,852.47
8615,Product_Q176,298.55
8616,Product_Z79,190.75
8617,Product_N907,610.71
8618,Product_V540,789.97
8619,Product_B952,536.65
8620,Product_B960,140.22
8621,Product_W131,443.30
8622,Product_F209,137.27
8623,Product_Y829,906.84
8624,Product_D582,761.40
8625,Product_T7,691.98
8626,Product_J17,614.11
8627,Product_N594,103.75
8628,Product_R903,325.87
8629,Product_F5,990.00
8630,Product_R101,181.57
8631,Product_X214,231.26
8632,Product_A949,330.75
8633,Product_O231,304.91
8634,Product_U743,167.25
8635,Product_S642,542.79
8636,Product_X416,397.88
8637,Product_B325,846.43
8638,Product_G709,341.60
8639,Product_L959,360.76
8640,Product_L240,640.01
8641,Product_C232,976.22
8642,Product_Z610,496.30
8643,Product_H804,830.39
8644,Product_Y351,963.41
8645,Product_J360,63.85
8646,Product_D85,592.94
8647,Product_B619,360.49
8648,Product_X300,884.21
8649,Product_Q78,860.16
8650,Product_A526,708.15
8651,Product_T500,631.84
8652,Product_E144,713.01
8653,Product_Z154,157.38
8654,Product_Z631,268.28
8655,Product_X311,700.56
8656,Product_Z772,260.04
8657,Product_M893,332.26
8658,Product_M776,274.86
8659,Product_U870,532.03
8660,Product_S503,370.35
8661,Product_V159,366.36
8662,Product_T513,588.88
8663,Product_P775,897.97
8664,Product_O508,966.29
8665,Product_A584,425.00
8666,Product_H763,430.14
8667,Product_E533,677.02
8668,Product_O233,411.95
8669,Product_R554,863.97
8670,Product_M542,594.76
8671,Product_I471,766.58
8672,Product_P376,271.61
8673,Product_I565,540.27
8674,Product_L315,202.00
8675,Product_U54,301.18
8676,Product_G129,971.90
8677,Product_J600,541.30
8678,Product_Y706,828.60
8679,Product_M627,820.17
8680,Product_E701,854.85
8681,Product_A430,883.64
8682,Product_S836,446.63
8683,Product_G45,614.95
8684,Product_D12,466.43
8685,Product_Y213,750.68
8686,Product_E234,418.30
8687,Product_M206,343.59
8688,Product_U342,312.76
8689,Product_D408,215.56
8690,Product_H147,538.45
8691,Product_A86,658.09
8692,Product_L181,363.58
8693,Product_R629,653.36
8694,Product_Z185,923.34
8695,Product_X477,557.00
8696,Product_W575,920.23
8697,Product_T174,304.28
8698,Product_O819,91.43
8699,Product_O580,473.69
8700,Product_T303,752.69
8701,Product_W700,506.52
8702,Product_U339,609.76
8703,Product_B964,498.17
8704,Product_O853,537.93
8705,Product_M494,745.70
8706,Product_N128,266.58
8707,Product_G20,217.53
8708,Product_N673,79.02
8709,Product_W813,514.62
8710,Product_G796,438.91
8711,Product_O239,967.92
8712,Product_R659,802.47
8713,Product_I578,484.99
8714,Product_D575,210.67
8715,Product_W595,648.27
8716,Product_K708,528.13
8717,Product_C205,690.12
8718,Product_D97,484.92
8719,Product_B97,203.60
8720,Product_N61,423.97
8721,Product_T103,595.10
8722,Product_F427,11.13
8723,Product_M906,543.06
8724,Product_H958,745.40
8725,Product_K192,238.49
8726,Product_G885,145.78
8727,Product_O519,585.66
8728,Product_W544,816.12
8729,Product_P817,887.05
8730,Product_Z944,762.24
8731,Product_B928,443.77
8732,Product_C922,145.41
8733,Product_L442,922.55
8734,Product_U444,663.31
8735,Product_J885,142.32
8736,Product_X182,793.68
8737,Product_V931,747.12
8738,Product_D458,257.40
8739,Product_T471,358.86
8740,Product_U909,456.29
8741,Product_F278,51.23
8742,Product_Y539,546.63
8743,Product_O751,37.33
8744,Product_J973,632.46
8745,Product_V683,735.81
8746,Product_V542,642.77
8747,Product_I244,825.78
8748,Product_C601,44.10
8749,Product_J209,317.52
8750,Product_J661,234.53
8751,Product_D584,815.80
8752,Product_Q985,146.75
8753,Product_R803,493.68
8754,Product_O87,806.95
8755,Product_P315,898.98
8756,Product_N828,322.06
8757,Product_S191,350.91
